Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2020-05-16 14:16:54	 893 	c1256 	3193 	104 	  76 	104128 	  5415 	 127 	0 	1 	01103FE558
2020-05-16 14:17:04	 165 	c1256 	3194 	110 	  76 	104088 	  5413 	 127 	0 	1 	01103FE558
2020-05-16 14:17:04	1090 	c1256 	3195 	116 	   7 	     0 	     0 	   1 	0 	0 	
2020-05-16 14:19:58	 174 	c1256 	3196 	139 	 188 	109144 	 17867 	 454 	0 	1 	01103F8D8E
2020-05-16 14:20:16	 764 	c1256 	3201 	156 	  76 	104000 	  5421 	 141 	0 	1 	01103F8D8E
2020-05-16 14:23:19	 432 	c1256 	3202 	172 	  76 	104008 	  5409 	 127 	0 	1 	01103FE558
2020-05-16 14:23:26	 840 	c1256 	3203 	178 	  76 	104088 	  5413 	 127 	0 	1 	01103FE558
2020-05-16 14:26:25	 621 	c1256 	3205 	188 	  76 	104128 	  5415 	 127 	0 	1 	01103FE558
2020-05-16 14:26:33	 842 	c1256 	3206 	194 	  76 	104032 	  5410 	 127 	0 	1 	01103FE558
2020-05-16 14:30:55	 236 	c1256 	3208 	207 	  76 	104264 	  5422 	 141 	0 	1 	01103F8D8E
2020-05-16 14:31:13	1150 	c1256 	3209 	220 	  76 	104200 	  5419 	 141 	0 	1 	01103F8D8E
2020-05-16 14:36:13	 947 	c1256 	3211 	230 	  76 	104104 	  5414 	 127 	0 	1 	01103FE558
2020-05-16 14:36:26	 636 	c1256 	3214 	243 	  76 	103784 	  5410 	 127 	0 	1 	01103FE558
2020-05-16 14:36:27	 606 	c1256 	3214 	249 	  14 	     0 	     0 	   1 	0 	0 	
2020-05-16 14:37:06	 296 	c1256 	3215 	255 	  76 	103864 	  5414 	 126 	0 	1 	01103FE558
2020-05-16 14:37:14	 215 	c1256 	3216 	  7 	  76 	104184 	  5418 	 127 	0 	1 	01103FE558
2020-05-16 14:40:05	 864 	c1256 	3217 	 15 	  76 	104128 	  5415 	 127 	0 	1 	01103FE558
2020-05-16 14:40:16	 400 	c1256 	3218 	 25 	 113 	107072 	  9555 	 226 	0 	1 	01103FE558
2020-05-16 14:43:35	 833 	c1256						 3564 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2020-05-16 14:43:41	 442 	c1256 	3219 	 33 	  92 	105904 	  7214 	 199 	0 	1 	0300030EFF
2020-05-16 15:34:34	1075 	c1256						 250 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2020-05-16 16:18:29	 827 	c1256						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2020-05-16 16:18:30	 308 	c1256						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2020-05-16 16:18:31	 308 	c1256						 162 bytes to file.
