2021-05-20 11:44:33	 825 	c1256 	6562 	228 	  74 	103960 	  5178 	 145 	0 	1 	0300030EFF
2021-05-20 11:52:00	  89 	c1256 	6563 	236 	 311 	110232 	 31622 	   1 	0 	0 	
2021-05-20 11:52:28	1111 	c1256 	6565 	249 	 625 	110952 	 66651 	   0 	0 	0 	
2021-05-20 11:52:30	 762 	c1256 	6566 	255 	 641 	111104 	 68549 	   0 	0 	0 	
2021-05-20 11:52:30	 804 	c1256 	6566 	  1 	   7 	     0 	     0 	   0 	0 	0 	
2021-05-20 11:52:38	 554 	c1256 	6567 	  7 	 212 	109496 	 20571 	   0 	0 	0 	
2021-05-20 11:56:23	 407 	c1256 	6568 	 17 	 875 	111000 	 94500 	   0 	0 	0 	
2021-05-20 11:56:34	 558 	c1256 	6569 	 23 	 128 	107864 	 11153 	   0 	0 	0 	
2021-05-20 12:04:11	1056 	c1256 	6570 	 29 	 515 	110704 	 54315 	   0 	0 	0 	
2021-05-20 12:04:19	 847 	c1256 	6571 	 41 	 306 	110184 	 31098 	   0 	0 	0 	
2021-05-20 12:04:50	 132 	c1256 	6572 	 47 	 246 	109920 	 24368 	   0 	0 	0 	
2021-05-20 12:04:52	 972 	c1256 	6573 	 57 	 557 	110920 	 59147 	   0 	0 	0 	
2021-05-20 12:05:10	 701 	c1256 	6574 	 68 	 159 	108736 	 14654 	   0 	0 	0 	
2021-05-20 12:09:20	 184 	c1256 	6575 	 74 	 275 	110072 	 27600 	   0 	0 	0 	
2021-05-20 12:09:20	 231 	c1256 	6576 	 78 	  12 	     0 	     0 	   0 	0 	0 	
2021-05-20 12:09:39	1003 	c1256 	6577 	 84 	 627 	111056 	 67001 	   0 	0 	0 	
2021-05-20 12:09:39	1027 	c1256 	6577 	 88 	  14 	     0 	     0 	   0 	0 	0 	
2021-05-20 12:11:55	 316 	c1256						 1586 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 12:11:55	 333 	c1256 	6578 	 93 	   2 	     0 	     0 	   0 	0 	0 	
2021-05-20 12:12:17	 464 	c1256 	6579 	104 	 328 	110256 	 33542 	   0 	0 	0 	
2021-05-20 12:12:53	 248 	c1256 	6581 	114 	1489 	111464 	163325 	   0 	0 	0 	
2021-05-20 12:12:59	 611 	c1256 	6582 	120 	 478 	110696 	 50281 	   0 	0 	0 	
2021-05-20 12:13:01	 480 	c1256 	6583 	129 	 517 	110760 	 54585 	   0 	0 	0 	
2021-05-20 12:14:00	 885 	c1256 	6584 	136 	 127 	108016 	 11155 	   0 	0 	0 	
2021-05-20 12:15:49	 385 	c1256 	6585 	144 	 410 	110696 	 42729 	   0 	0 	0 	
2021-05-20 12:15:55	 909 	c1256 	6586 	150 	 635 	111120 	 67823 	   0 	0 	0 	
2021-05-20 12:22:04	 180 	c1256 	6588 	160 	 415 	110736 	 43284 	   0 	0 	0 	
2021-05-20 12:22:10	 733 	c1256 	6590 	170 	 780 	111192 	 84034 	   0 	0 	0 	
2021-05-20 12:22:10	 745 	c1256 	6590 	173 	   4 	     0 	     0 	   0 	0 	0 	
2021-05-20 12:22:22	 299 	c1256 	6591 	180 	 243 	109952 	 24106 	   0 	0 	0 	
2021-05-20 12:25:30	1041 	c1256 	6594 	192 	 391 	110688 	 40577 	   0 	0 	0 	
2021-05-20 12:25:38	 375 	c1256 	6596 	202 	 362 	110544 	 37340 	   0 	0 	0 	
2021-05-20 12:26:22	 489 	c1256 	6597 	210 	 493 	110744 	 51912 	   0 	0 	0 	
2021-05-20 12:26:30	 552 	c1256 	6599 	222 	 630 	111072 	 67321 	   0 	0 	0 	
2021-05-20 12:26:39	 916 	c1256 	6600 	231 	 458 	110880 	 48133 	   0 	0 	0 	
