2021-05-20 12:07:55	1103 	c1252 	5955 	230 	 290 	110432 	 29347 	  10 	0 	0 	
2021-05-20 12:07:57	 833 	c1252 	5956 	235 	 307 	110488 	 31225 	   2 	0 	0 	
2021-05-20 12:08:03	  67 	c1252 	5957 	246 	 406 	110760 	 42241 	   9 	0 	0 	
2021-05-20 12:08:09	  93 	c1252 	5958 	253 	 540 	111128 	 57287 	   9 	0 	0 	
2021-05-20 12:08:42	 963 	c1252 	5959 	  3 	 323 	110648 	 33119 	   5 	0 	0 	
2021-05-20 12:08:42	 985 	c1252 	5959 	  6 	  14 	     0 	     0 	   1 	0 	0 	
2021-05-20 12:08:49	 333 	c1252 	5960 	 12 	 546 	111208 	 58090 	   5 	0 	0 	
2021-05-20 12:09:31	  68 	c1252 	5961 	 20 	 323 	110632 	 33115 	  15 	0 	0 	
2021-05-20 12:09:43	 653 	c1252 	5962 	 27 	2006 	111672 	221283 	  10 	0 	0 	
2021-05-20 12:10:53	  83 	c1252 	5963 	 35 	 273 	110344 	 27465 	  13 	0 	0 	
2021-05-20 12:11:01	  49 	c1252 	5964 	 41 	 237 	110024 	 23437 	   8 	0 	0 	
2021-05-20 12:11:04	 641 	c1252 	5965 	 47 	 722 	111280 	 77675 	   6 	0 	0 	
2021-05-20 12:14:12	 202 	c1252 	5966 	 53 	 281 	110128 	 28272 	   7 	0 	0 	
2021-05-20 12:14:14	 173 	c1252 	5967 	 61 	 812 	111192 	 87602 	  12 	0 	0 	
2021-05-20 12:14:21	  21 	c1252 	5968 	 67 	 591 	111024 	 62886 	   7 	0 	0 	
2021-05-20 12:15:12	 390 	c1252 	5969 	 76 	 389 	110560 	 40341 	   7 	0 	0 	
2021-05-20 12:15:26	 651 	c1252 	5970 	 81 	2913 	111512 	322194 	   4 	0 	0 	
2021-05-20 12:19:02	 134 	c1252 	5971 	 91 	 327 	110304 	 33368 	   5 	0 	0 	
2021-05-20 12:22:46	 896 	c1252 	5972 	 97 	 420 	110704 	 43866 	   5 	0 	0 	
2021-05-20 12:22:53	 110 	c1252 	5973 	104 	1221 	111352 	133267 	  10 	0 	0 	
2021-05-20 12:23:06	 419 	c1252 	5974 	111 	1069 	111288 	116319 	   6 	0 	0 	
2021-05-20 12:23:55	 140 	c1252 	5975 	117 	 295 	110208 	 29894 	   7 	0 	0 	
2021-05-20 12:24:03	 852 	c1252 	5976 	121 	2799 	111480 	309336 	   2 	0 	0 	
2021-05-20 12:24:33	 557 	c1252 	5977 	129 	 261 	110128 	 26122 	   3 	0 	0 	
2021-05-20 12:24:39	 270 	c1252 	5978 	137 	 271 	110120 	 27209 	   5 	0 	0 	
2021-05-20 12:24:41	 486 	c1252 	5979 	144 	 276 	110192 	 27750 	   7 	0 	0 	
2021-05-20 12:24:47	 311 	c1252 	5980 	150 	1150 	111424 	125422 	   7 	0 	0 	
2021-05-20 12:24:47	 331 	c1252 	5980 	154 	  11 	     0 	     0 	   1 	0 	0 	
2021-05-20 12:28:44	 123 	c1252 	5981 	160 	 245 	109936 	 24264 	   7 	0 	0 	
2021-05-20 12:32:00	 702 	c1252 	5982 	164 	2902 	111584 	321081 	   5 	0 	0 	
2021-05-20 12:32:37	 302 	c1252 	5983 	172 	 490 	110944 	 51642 	   5 	0 	0 	
2021-05-20 12:32:43	 997 	c1252 	5984 	180 	 418 	110688 	 43591 	   4 	0 	0 	
2021-05-20 12:36:09	 878 	c1252 	5985 	186 	 281 	110184 	 28274 	   4 	0 	0 	
2021-05-20 12:36:16	 132 	c1252 	5986 	194 	 353 	110512 	 36330 	   9 	0 	0 	
2021-05-20 12:36:18	 166 	c1252 	5987 	199 	 348 	110536 	 35812 	   4 	0 	0 	
2021-05-20 12:36:32	 629 	c1252 	5988 	204 	2753 	111536 	304357 	   3 	0 	0 	
2021-05-20 12:36:44	 742 	c1252 	5989 	210 	 271 	110080 	 27211 	   4 	0 	0 	
2021-05-20 12:36:49	1024 	c1252 	5990 	218 	 899 	111232 	 97276 	  12 	0 	0 	
2021-05-20 12:36:54	 591 	c1252 	5991 	226 	 297 	110352 	 30162 	   5 	0 	0 	
2021-05-20 12:36:59	 592 	c1252 	5992 	232 	1105 	111424 	120388 	   6 	0 	0 	
2021-05-20 12:38:28	 902 	c1252 	5993 	239 	 307 	110320 	 31217 	   7 	0 	0 	
2021-05-20 12:38:57	 626 	c1252 	5994 	247 	 817 	111232 	 88164 	  12 	0 	0 	
2021-05-20 12:39:43	 968 	c1252 	5995 	253 	 360 	110504 	 37150 	   5 	0 	0 	
2021-05-20 12:39:56	 847 	c1252 	5996 	  5 	1089 	111328 	118549 	  12 	0 	0 	
2021-05-20 12:40:36	1101 	c1252 	5997 	 13 	 304 	110488 	 30969 	  11 	0 	0 	
2021-05-20 12:40:49	  93 	c1252 	5998 	 22 	1024 	111336 	111300 	   6 	0 	0 	
2021-05-20 12:41:23	  49 	c1252 	5999 	 30 	 257 	110016 	 25584 	  14 	0 	0 	
2021-05-20 12:41:28	  68 	c1252 	6001 	 42 	 726 	111144 	 77963 	  18 	0 	0 	
2021-05-20 12:41:59	   0 	c1252 	6002 	 49 	 269 	110152 	 26933 	   1 	0 	0 	
2021-05-20 12:42:03	  90 	c1252 	6003 	 57 	 651 	111144 	 69669 	   8 	0 	0 	
2021-05-20 12:42:13	 309 	c1252						 6168 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 12:42:25	 761 	c1252 	6004 	 63 	 372 	110560 	 38493 	   4 	0 	0 	
2021-05-20 12:42:26	1149 	c1252 	6005 	 69 	 300 	110336 	 30440 	   5 	0 	0 	
2021-05-20 12:42:29	 988 	c1252 	6006 	 75 	 444 	110800 	 46541 	   4 	0 	0 	
2021-05-20 12:42:33	 678 	c1252 	6007 	 81 	 733 	111152 	 78765 	   6 	0 	0 	
2021-05-20 12:43:10	1101 	c1252 	6008 	 87 	 331 	110408 	 33925 	   4 	0 	0 	
2021-05-20 12:43:22	 951 	c1252 	6009 	 93 	 163 	108952 	 15122 	   6 	0 	0 	
2021-05-20 12:43:23	 412 	c1252 	6010 	 97 	 365 	110616 	 37702 	   5 	0 	0 	
2021-05-20 12:43:24	 716 	c1252 	6011 	105 	 586 	111000 	 62411 	  10 	0 	0 	
2021-05-20 12:43:29	 795 	c1252 	6012 	113 	 411 	110640 	 42788 	  12 	0 	0 	
2021-05-20 12:43:51	  42 	c1252 	6013 	121 	 295 	110280 	 29913 	  13 	0 	0 	
2021-05-20 12:43:53	 593 	c1252 	6014 	126 	 327 	110456 	 33412 	   2 	0 	0 	
2021-05-20 12:43:58	 569 	c1252 	6015 	132 	 310 	110336 	 31504 	   4 	0 	0 	
2021-05-20 12:43:59	  40 	c1252 	6016 	136 	 338 	110520 	 34740 	   6 	0 	0 	
2021-05-20 12:43:59	  52 	c1252 	6016 	139 	   2 	     0 	     0 	   1 	0 	0 	
2021-05-20 12:43:59	 983 	c1252 	6017 	143 	 507 	110952 	 53555 	   4 	0 	0 	
2021-05-20 12:44:19	 173 	c1252 	6018 	149 	 310 	110304 	 31508 	   7 	0 	0 	
2021-05-20 12:44:27	 364 	c1252 	6019 	155 	 416 	110664 	 43337 	   6 	0 	0 	
2021-05-20 12:45:05	  76 	c1252 	6020 	163 	 305 	110264 	 30985 	  13 	0 	0 	
2021-05-20 12:45:13	  89 	c1252 	6021 	169 	 752 	111168 	 80947 	   6 	0 	0 	
2021-05-20 12:45:43	 530 	c1252 	6022 	175 	 250 	109984 	 24798 	   4 	0 	0 	
2021-05-20 12:46:02	 290 	c1252 	6023 	186 	 276 	110160 	 27757 	   5 	0 	0 	
2021-05-20 12:46:06	 154 	c1252 	6024 	193 	 216 	109680 	 21035 	  10 	0 	0 	
2021-05-20 12:46:08	 267 	c1252 	6025 	199 	 574 	111016 	 61082 	   5 	0 	0 	
2021-05-20 12:46:21	 617 	c1252 	6026 	207 	 288 	110408 	 29099 	  11 	0 	0 	
2021-05-20 12:46:25	 649 	c1252 	6027 	214 	 706 	111160 	 75840 	   9 	0 	0 	
2021-05-20 12:46:53	 262 	c1252 	6028 	220 	 295 	110240 	 29903 	   7 	0 	0 	
2021-05-20 12:46:58	1100 	c1252 	6029 	228 	 331 	110440 	 33933 	   4 	0 	0 	
2021-05-20 12:47:26	 460 	c1252 	6030 	234 	 312 	110336 	 31788 	   4 	0 	0 	
2021-05-20 12:47:30	  35 	c1252 	6031 	240 	 954 	111264 	103510 	   6 	0 	0 	
2021-05-20 12:47:49	  13 	c1252 	6032 	246 	 221 	109688 	 21571 	   8 	0 	0 	
2021-05-20 12:47:57	 524 	c1252 	6033 	252 	 994 	111272 	107882 	   7 	0 	0 	
2021-05-20 12:48:04	 377 	c1252 	6034 	  2 	 269 	110056 	 26951 	   4 	0 	0 	
2021-05-20 12:48:22	 234 	c1252 	6035 	 12 	 266 	110120 	 26685 	  18 	0 	0 	
2021-05-20 12:48:32	1120 	c1252 	6036 	 18 	 558 	111016 	 59223 	   4 	0 	0 	
2021-05-20 12:48:33	 584 	c1252 	6037 	 24 	 262 	110168 	 26172 	  11 	0 	0 	
2021-05-20 12:49:11	 311 	c1252 	6038 	 29 	 283 	110296 	 28572 	   2 	0 	0 	
2021-05-20 12:49:16	 584 	c1252 	6039 	 34 	 521 	111008 	 55207 	   1 	0 	0 	
2021-05-20 12:52:47	 828 	c1252 	6040 	 40 	 247 	110048 	 24544 	   5 	0 	0 	
2021-05-20 12:56:26	 512 	c1252 	6041 	 46 	 211 	109680 	 20525 	   4 	0 	0 	
2021-05-20 12:56:31	 306 	c1252 	6042 	 54 	 661 	111152 	 70804 	  12 	0 	0 	
2021-05-20 12:56:42	 852 	c1252 	6043 	 58 	2908 	111600 	321847 	   5 	0 	0 	
2021-05-20 12:57:49	 970 	c1252 	6044 	 68 	 269 	110160 	 26963 	   4 	0 	0 	
2021-05-20 12:57:58	 171 	c1252 	6045 	 76 	 533 	111024 	 56544 	   7 	0 	0 	
2021-05-20 12:58:10	 298 	c1252 	6046 	 83 	 281 	110280 	 28312 	   7 	0 	0 	
2021-05-20 12:58:21	 364 	c1252 	6047 	 89 	 283 	110328 	 28579 	   4 	0 	0 	
2021-05-20 12:58:22	1047 	c1252 	6048 	100 	 382 	110736 	 39621 	  21 	0 	0 	
2021-05-20 12:58:24	 745 	c1252 	6049 	106 	 642 	111152 	 68673 	   4 	0 	0 	
2021-05-20 12:58:24	 758 	c1252 	6049 	109 	   4 	     0 	     0 	   1 	0 	0 	
2021-05-20 12:59:21	 950 	c1252 	6050 	115 	 247 	110064 	 24547 	   4 	0 	0 	
2021-05-20 13:01:29	 731 	c1252 	6052 	125 	 524 	111064 	 55493 	   8 	0 	0 	
2021-05-20 13:01:38	1075 	c1252 	6053 	131 	 197 	109504 	 18902 	   6 	0 	0 	
2021-05-20 13:02:58	  52 	c1252 	6056 	147 	  28 	 21296 	    91 	   3 	0 	0 	
2021-05-20 13:03:00	1140 	c1252 	6059 	157 	 101 	106776 	  8186 	 227 	0 	1 	0300030EFF
2021-05-20 13:33:04	 754 	c1252						 4306 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 14:24:03	 888 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 15:15:03	 892 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 16:06:03	 972 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 16:57:03	 900 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 17:48:03	 900 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 18:39:03	 900 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 19:30:03	 902 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 20:21:03	 897 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 21:12:03	 900 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 22:03:03	 943 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 22:54:03	 897 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-20 23:45:03	 900 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-21 00:36:03	 890 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-21 01:27:03	 929 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-21 02:18:03	 894 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-21 03:09:03	 891 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-21 04:00:03	 939 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-21 04:51:03	 919 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-21 05:42:03	 899 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-21 06:33:03	 913 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-21 07:24:03	 877 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-21 08:15:03	 880 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-21 09:06:03	 885 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-21 09:57:03	 886 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-21 10:48:03	 934 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-21 11:39:03	 891 	c1252						 162 bytes to file.
Date 	Hmsec 	CounterID 	EventID 	CounterMsgID 	Dur[ms] 	Freq[Hz] 	RFCycles 	RFID_Edges 	RFID_Tag_Reads 	TagType 	TagID_1 	TagID_2[hex] 
2021-05-21 11:52:45	 561 	c1252						 162 bytes to file.
